IdProduto,NomeProduto,Marca,Classe
1151,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,Fabrikam,Regular
1153,Fabrikam Trendsetter 1/2'' 3mm X300 Black,Fabrikam,Regular
1155,Fabrikam Trendsetter 2/3'' 17mm X100 Black,Fabrikam,Regular
1161,Fabrikam Business Videographer 1/2'' 3mm M500 Black,Fabrikam,Regular
1162,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,Fabrikam,Regular
1163,Fabrikam Business Videographer 2/3'' 17mm M280 Black,Fabrikam,Regular
1216,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Fabrikam,Regular
1217,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,Fabrikam,Regular
1218,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,Fabrikam,Regular
1220,Fabrikam Budget Moviemaker 1'' 25mm E400 Black,Fabrikam,Regular
1221,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,Fabrikam,Regular
1222,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black,Fabrikam,Regular
1223,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,Fabrikam,Regular
1224,Fabrikam Trendsetter 1'' 25mm X400 Black,Fabrikam,Regular
1226,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,Fabrikam,Regular
1232,Fabrikam Business Videographer 1'' 25mm M600 Black,Fabrikam,Regular
